room_id,room_num,type,price,Branch_name,booking_count,total_revenue,avg_stay,cluster,cluster_name
1832,173,Deluxe,258.0,Mansoura Center Branch,1.0,1510.96,6.0,2,2st (Cluster 2)
1835,713,Family,284.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1836,648,Twin,261.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1838,300,Twin,249.0,Aswan View Branch,1.0,998.97,4.0,1,1st (Cluster 1)
1842,603,Suite,316.0,Aswan View Branch,1.0,3228.87,8.0,2,2st (Cluster 2)
1843,490,Deluxe,224.0,Downtown Branch,1.0,2400.16,10.0,2,2st (Cluster 2)
1844,251,Twin,211.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1845,372,Deluxe,297.0,Aswan View Branch,1.0,1704.63,5.0,2,2st (Cluster 2)
1848,570,Family,138.0,Mansoura Center Branch,1.0,656.16,4.0,1,1st (Cluster 1)
1850,494,Single,144.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1852,663,Double,159.0,Mansoura Center Branch,1.0,1727.62,11.0,1,1st (Cluster 1)
1853,348,Double,279.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1855,613,Single,169.0,Aswan View Branch,1.0,2220.66,12.0,1,1st (Cluster 1)
1857,911,Twin,317.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1858,558,Single,233.0,Mansoura Center Branch,1.0,835.63,4.0,1,1st (Cluster 1)
1865,611,Deluxe,109.0,Luxor Nile Branch,1.0,785.28,6.0,2,2st (Cluster 2)
1866,262,Twin,183.0,Mansoura Center Branch,2.0,1815.29,5.5,1,1st (Cluster 1)
1867,947,Family,184.0,Downtown Branch,1.0,451.6,2.0,1,1st (Cluster 1)
1868,349,Family,151.0,Mansoura Center Branch,1.0,2082.26,13.0,1,1st (Cluster 1)
1869,695,Deluxe,262.0,Mansoura Center Branch,1.0,2037.59,9.0,2,2st (Cluster 2)
1871,490,Double,246.0,Downtown Branch,1.0,3391.88,11.0,1,1st (Cluster 1)
1872,134,Twin,142.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1873,664,Family,308.0,Aswan View Branch,2.0,6712.84,10.5,1,1st (Cluster 1)
1878,449,Deluxe,311.0,Mansoura Center Branch,1.0,3095.66,9.0,2,2st (Cluster 2)
1880,355,Suite,323.0,Downtown Branch,1.0,1830.77,6.0,2,2st (Cluster 2)
1881,681,Single,137.0,Aswan View Branch,2.0,2356.34,8.0,1,1st (Cluster 1)
1887,569,Single,202.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1888,715,Twin,195.0,Aswan View Branch,1.0,797.66,4.0,1,1st (Cluster 1)
1890,456,Twin,220.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1892,969,Twin,326.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1893,828,Family,203.0,Mansoura Center Branch,1.0,1117.48,6.0,1,1st (Cluster 1)
1894,780,Double,162.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1895,357,Double,159.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1896,551,Single,170.0,Mansoura Center Branch,1.0,1640.05,10.0,1,1st (Cluster 1)
1898,380,Family,279.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1901,286,Family,138.0,Downtown Branch,1.0,1685.72,13.0,1,1st (Cluster 1)
1906,720,Twin,203.0,Mansoura Center Branch,1.0,1926.15,9.0,1,1st (Cluster 1)
1914,357,Double,286.0,Mansoura Center Branch,1.0,3213.69,13.0,1,1st (Cluster 1)
1916,796,Family,265.0,Mansoura Center Branch,2.0,2133.56,4.0,1,1st (Cluster 1)
1919,360,Single,178.0,Luxor Nile Branch,1.0,2933.49,14.0,1,1st (Cluster 1)
1920,483,Deluxe,162.0,Aswan View Branch,1.0,1116.62,7.0,2,2st (Cluster 2)
1921,973,Twin,235.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1923,605,Single,194.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1924,346,Double,340.0,Mansoura Center Branch,1.0,3369.25,8.0,1,1st (Cluster 1)
1925,343,Single,185.0,Luxor Nile Branch,1.0,2809.32,13.0,1,1st (Cluster 1)
1927,833,Double,303.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1929,253,Family,212.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1932,202,Single,313.0,Downtown Branch,2.0,4872.9,8.0,1,1st (Cluster 1)
1933,475,Single,335.0,Downtown Branch,1.0,4426.91,11.0,1,1st (Cluster 1)
1937,397,Twin,169.0,Mansoura Center Branch,1.0,1077.06,5.0,1,1st (Cluster 1)
1938,335,Twin,279.0,Mansoura Center Branch,1.0,581.32,2.0,1,1st (Cluster 1)
1942,106,Double,165.0,Aswan View Branch,2.0,3044.09,7.5,1,1st (Cluster 1)
1943,906,Deluxe,238.0,Downtown Branch,1.0,1367.19,5.0,2,2st (Cluster 2)
1944,691,Family,142.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1945,511,Double,231.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1946,493,Single,76.0,Aswan View Branch,1.0,1206.48,13.0,1,1st (Cluster 1)
1948,691,Suite,299.0,Aswan View Branch,1.0,3185.57,9.0,2,2st (Cluster 2)
1950,623,Single,276.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1951,466,Single,214.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1953,538,Twin,293.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1955,645,Single,328.0,Aswan View Branch,2.0,4967.98,6.5,1,1st (Cluster 1)
1956,536,Single,295.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1957,821,Family,197.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1961,292,Double,305.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1962,466,Twin,175.0,Luxor Nile Branch,2.0,2120.23,5.5,1,1st (Cluster 1)
1964,322,Family,227.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1965,968,Family,67.0,Mansoura Center Branch,2.0,890.1700000000001,6.5,1,1st (Cluster 1)
1966,853,Family,187.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1970,209,Double,158.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1971,469,Double,190.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1972,648,Double,312.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1973,465,Twin,274.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1974,978,Twin,317.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1984,518,Twin,229.0,Aswan View Branch,1.0,1951.39,8.0,1,1st (Cluster 1)
1994,775,Single,265.0,Downtown Branch,1.0,2861.82,11.0,1,1st (Cluster 1)
1999,620,Twin,188.0,Mansoura Center Branch,2.0,1744.1,4.0,1,1st (Cluster 1)
2000,232,Double,326.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
